stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8152,,"CRAINHEM",,50.848478,4.458929,,,0,30
8161,,"STOCKEL",,50.841872,4.464541,,,0,29
0160129,,"1 - Square Stockel",,50.841432,4.464686,,,2,29
0160229,,"2 - Rue Dominique De Jonghe",,50.842592,4.463780,,,2,29
8162,,"STOCKEL",,50.841854,4.464406,,,0,29
8201,,"THIEFFRY",,50.833690,4.401677,,,0,22
8202,,"THIEFFRY",,50.833128,4.401864,,,0,22
0200122,,"1 - Pont Fernand Demany",,50.833089,4.401756,,,2,22
0200222,,"2 - Pont Fernand Demany",,50.832738,4.402125,,,2,22
8211,,"PETILLON",,50.827929,4.403859,,,0,23
8212,,"PETILLON",,50.827461,4.403987,,,0,23
0210123,,"1 - Avenue des Volontaires",,50.827209,4.404094,,,2,23
0210223,,"2 - Boulevard Louis Schimdt",,50.829510,4.403120,,,2,23
8221,,"HANKAR",,50.821592,4.405618,,,0,24
8222,,"HANKAR",,50.820889,4.405382,,,0,24
0220124,,"1 - Chaussée de Wavre",,50.821571,4.405767,,,2,24
0220224,,"2 - Chaussée de Wavre",,50.821746,4.405347,,,2,24
0220324,,"3 - Chaussée de Wavre",,50.821949,4.405622,,,2,24
8231,,"DELTA",,50.818685,4.404406,,,0,25
8232,,"DELTA",,50.818202,4.404056,,,0,25
0230125,,"1 - Parking Delta",,50.817405,4.405234,,,2,25
0230225,,"2 - Boulevard du Triomphe",,50.818579,4.402640,,,2,25
0230325,,"3 - Boulevard des Invalides",,50.818435,4.404655,,,2,25
0230425,,"4 - Rue Jules Cockx",,50.817877,4.404314,,,2,25
0230625,,"BD INVALIDES/R TROIS PONTS",,50.818363,4.404342,,,2,25
8241,,"BEAULIEU",,50.815128,4.409346,,,0,26
8242,,"BEAULIEU",,50.815050,4.409977,,,0,26
0240126,,"1 - Rue Jules Cockx",,50.815143,4.409264,,,2,26
0240226,,"2 - Rue Jules Cockx",,50.815250,4.408472,,,2,26
0240326,,"3 - Avenue des Meuniers",,50.815121,4.410152,,,2,26
0240426,,"4 - Avenue des Meuniers",,50.814990,4.410427,,,2,26
0240526,,"5 - Rue Jules Cockx",,50.815116,4.408654,,,2,26
8251,,"DEMEY",,50.813545,4.421005,,,0,27
8252,,"DEMEY",,50.813192,4.421920,,,0,27
0250127,,"1 - Avenue E.Van Nieuwenhuyse",,50.813692,4.419436,,,2,27
0250227,,"2 - Avenue Louis Dehoux",,50.814051,4.420629,,,2,27
0250327,,"3 - Avenue Louis Dehoux",,50.813331,4.422501,,,2,27
0250427,,"4 - Avenue Louis Dehoux",,50.813385,4.422416,,,2,27
0250527,,"5 - Avenue E.Van Nieuwenhuyse",,50.812954,4.421422,,,2,27
8261,,"HERRMANN-DEBROUX",,50.812195,4.428503,,,0,28
8262,,"HERRMANN-DEBROUX",,50.812243,4.429236,,,0,28
0260128,,"1 - Avenue Herrmann-Debroux",,50.812123,4.428317,,,2,28
0260228,,"2 - Avenue Herrmann-Debroux",,50.812555,4.428317,,,2,28
8271,,"SAINTE-CATHERINE",,50.852347,4.347749,,,0,14
8272,,"SAINTE-CATHERINE",,50.851900,4.348012,,,0,14
0270114,,"1 - Quai au Bois à Brûler",,50.851934,4.348232,,,2,14
0270314,,"1 - Quai aux Briques",,50.851853,4.347863,,,2,14
0270414,,"1 - Quai aux Briques",,50.852581,4.347365,,,2,14
0270514,,"1 - Quai aux Briques",,50.853165,4.346953,,,2,14
0270614,,"1 - Quai au Bois à Brûler",,50.852949,4.347536,,,2,14
8281,,"COMTE DE FLANDRE",,50.854968,4.340056,,,0,13
8282,,"COMTE DE FLANDRE",,50.854705,4.340542,,,0,13
0280113,,"1 - Rue du Comte de Flandre",,50.855258,4.339383,,,2,13
0280213,,"2 - Rue Sainte-Marie",,50.854351,4.341457,,,2,13
8291,,"ETANGS NOIRS",,50.857096,4.332019,,,0,12
8292,,"ETANGS NOIRS",,50.857125,4.333143,,,0,12
0290112,,"1 - Place des Étangs Noirs",,50.857018,4.332920,,,2,12
0290212,,"2 - Chaussée de Gand",,50.856901,4.331641,,,2,12
8301,,"TRONE",,50.840792,4.366343,,,0,44
0300144,,"1 - Rue du Luxembourg",,50.840681,4.366097,,,2,44
0300244,,"2 - Rue Montoyer",,50.841885,4.367091,,,2,44
8302,,"TRONE",,50.841001,4.366499,,,0,44
8311,,"PORTE DE NAMUR",,50.838022,4.361236,,,0,45
0310145,,"1 - Chaussée d'Ixelles",,50.838163,4.361725,,,2,45
0310245,,"2 - Avenue de la Toison d'Or",,50.837921,4.361157,,,2,45
0310345,,"3 - Boulevard de Waterloo",,50.838936,4.361512,,,2,45
0310445,,"4 - Boulevard du Régent",,50.839026,4.361682,,,2,45
0310545,,"5 - Place du Champ de Mars",,50.838748,4.363187,,,2,45
0310645,,"6 - Square du Bastion",,50.838154,4.362307,,,2,45
8312,,"PORTE DE NAMUR",,50.838185,4.361699,,,0,45
8321,,"LOUISE",,50.835061,4.354240,,,0,46
0320146,,"1 - Avenue Louise",,50.835592,4.355692,,,2,46
0320246,,"2 - Avenue Louise",,50.835295,4.355181,,,2,46
0320346,,"3 - Boulevard de Waterloo",,50.836131,4.355124,,,2,46
0320446,,"4 - Boulevard de Waterloo",,50.836320,4.355550,,,2,46
0370546,,"5 - Place Louise",,50.835664,4.355074,,,2,46
8322,,"LOUISE",,50.835176,4.354622,,,0,46
8331,,"HOTEL DES MONNAIES",,50.833229,4.348571,,,0,47
0330147,,"1 - Boulevard de Waterloo",,50.833946,4.349829,,,2,47
0330247,,"2 - Avenue de la Toison d'Or",,50.833658,4.350923,,,2,47
0330347,,"3 - Avenue Henri Jaspar",,50.833389,4.350270,,,2,47
0330447,,"4 - Boulevard de Waterloo",,50.833766,4.349432,,,2,47
8332,,"HOTEL DES MONNAIES",,50.833309,4.349219,,,0,47
8341,,"PORTE DE HAL",,50.833941,4.343077,,,0,48
0340148,,"1 - Rue César de Paepe",,50.833522,4.342831,,,2,48
0340248,,"2 - Boulevard du Midi",,50.833774,4.343527,,,2,48
0340348,,"3 - Chaussée de Forest",,50.832605,4.342335,,,2,48
0340448,,"4 - Avenue de la Porte de Hal",,50.832713,4.343641,,,2,48
8342,,"PORTE DE HAL",,50.833713,4.343513,,,0,48
8351,,"GARE DU MIDI",,50.836270,4.338166,,,0,49
0350149,,"1 - Avenue Fonsny",,50.835948,4.337833,,,2,49
0350249,,"2 - Gare SNCB",,50.836766,4.336583,,,2,49
0350649,,"6 - Boulevard de l'Europe",,50.837629,4.336781,,,2,49
0350749,,"7 - Avenue Fonsny",,50.836020,4.338656,,,2,49
8352,,"GARE DU MIDI",,50.836258,4.338470,,,0,49
8361,,"CLEMENCEAU",,50.840820,4.331202,,,0,50
0360150,,"1 - Rue de la Clinique",,50.840621,4.331299,,,2,50
0360250,,"2 - Chaussée de Mons",,50.841807,4.330120,,,2,50
8362,,"CLEMENCEAU",,50.840690,4.331467,,,0,50
8371,,"DELACROIX",,50.845158,4.324324,,,0,51
0370151,,"1 - Rue Léon Delacroix",,50.845293,4.324892,,,2,51
0370351,,"3 - Quai Fernand Demets",,50.845006,4.325275,,,2,51
0370451,,"4 - Quai de l'Industrie",,50.844727,4.325787,,,2,51
8372,,"DELACROIX",,50.844982,4.324744,,,0,51
8381,,"GARE DE L'OUEST",,50.849014,4.321490,,,0,10
8382,,"GARE DE L'OUEST",,50.848922,4.321442,,,0,10
8401,,"ARTS-LOI",,50.845440,4.368744,,,0,18
8402,,"ARTS-LOI",,50.845572,4.368860,,,0,18
8411,,"MADOU",,50.849728,4.369174,,,0,43
0410143,,"1 - Place Madou",,50.848897,4.369718,,,2,43
0410243,,"2 - Boulevard Bischoffsheim",,50.850290,4.368397,,,2,43
0410343,,"3 - Rue des Cultes",,50.850425,4.368355,,,2,43
0410443,,"4 - Place Madou",,50.849802,4.369482,,,2,43
8412,,"MADOU",,50.849916,4.369168,,,0,43
8421,,"BOTANIQUE",,50.853990,4.365557,,,0,42
0420142,,"1 - Rue Royale",,50.853598,4.366153,,,2,42
0420342,,"3 - Boulevard du Jardin Botanique",,50.853050,4.365216,,,2,42
8422,,"BOTANIQUE",,50.854096,4.365291,,,0,42
8431,,"ROGIER",,50.855412,4.358416,,,0,41
0430141,,"1 - Boulevard du Jardin Botanique",,50.855072,4.358470,,,2,41
0430241,,"2 - Boulevard Adolphe Max",,50.855346,4.357611,,,2,41
0430341,,"3 - Boulevard Adolphe Max",,50.855162,4.357533,,,2,41
0430441,,"1 - Boulevard du Jardin Botanique",,50.854953,4.359074,,,2,41
0430541,,"1 - City 2",,50.854839,4.358399,,,2,41
0430641,,"8 - Place Charles Rogier",,50.855585,4.358750,,,2,41
0430741,,"7 - Place Charles Rogier",,50.855953,4.358754,,,2,41
0430841,,"4 - Avenue du Boulevard",,50.855653,4.357690,,,2,41
0431041,,"3 - Boulevard Adolphe Max",,50.855257,4.357899,,,2,41
0431141,,"2 - Boulevard Adolphe Max",,50.855162,4.357689,,,2,41
8432,,"ROGIER",,50.855560,4.358317,,,0,41
8441,,"YSER",,50.857226,4.351501,,,0,40
0440140,,"1 - Boulevard Baudouin",,50.857058,4.352902,,,2,40
0440240,,"2 - Chaussée d'Anvers",,50.857175,4.352420,,,2,40
0440340,,"3 - Porte d'Anvers",,50.856600,4.352633,,,2,40
0440440,,"4 - Boulevard d'Anvers",,50.857409,4.350204,,,2,40
0440540,,"5 - Boulevard d'Anvers",,50.857516,4.349877,,,2,40
0440640,,"6 - Parc Maximilien",,50.857957,4.350246,,,2,40
8442,,"YSER",,50.857321,4.351197,,,0,40
8461,,"RIBAUCOURT",,50.860406,4.339753,,,0,39
0460139,,"1 - Boulevard Léopold II",,50.860813,4.338286,,,2,39
0460239,,"1 - Rue de Ribaucourt",,50.860014,4.341262,,,2,39
8462,,"RIBAUCOURT",,50.860516,4.339485,,,0,39
8471,,"ELISABETH",,50.862859,4.331420,,,0,38
0470138,,"1 - Boulevard Léopold II",,50.863445,4.330997,,,2,38
0470238,,"2 - Rue de l'Armistice",,50.863625,4.331196,,,2,38
0470338,,"3 - Rue de l'Armistice",,50.862690,4.329918,,,2,38
0470438,,"4 - Boulevard Léopold II",,50.862851,4.330131,,,2,38
0470638,,"6 - Place Simonis",,50.863435,4.328369,,,2,38
0470738,,"6 - Place Simonis",,50.864047,4.328866,,,2,38
8472,,"ELISABETH",,50.863138,4.330743,,,0,38
8641,,"ERASME",,50.815223,4.266114,,,0,1
8642,,"ERASME",,50.815237,4.267327,,,0,1
7640101,,"1 - Route de Lennik",,50.815503,4.268103,,,2,1
7640201,,"2 - Route de Lennik",,50.815144,4.268231,,,2,1
7640301,,"3 - Hôpital Erasme",,50.815142,4.266188,,,2,1
8651,,"EDDY MERCKX",,50.816767,4.280609,,,0,2
8652,,"EDDY MERCKX",,50.816504,4.281547,,,0,2
7650102,,"1 - Boulevard Josse Leemans",,50.816494,4.281794,,,2,2
7650202,,"2 - Route de Lennik",,50.816609,4.279821,,,2,2
8661,,"CERIA",,50.816162,4.289054,,,0,3
8662,,"CERIA",,50.816451,4.290203,,,0,3
7660103,,"1 - Chaussée de Mons",,50.816761,4.290734,,,2,3
7660203,,"2 - Parking CERIA",,50.815743,4.288323,,,2,3
8671,,"LA ROUE",,50.820920,4.293693,,,0,4
8672,,"LA ROUE",,50.821263,4.294043,,,0,4
7670104,,"1 - Chaussée de Mons",,50.820538,4.293523,,,2,4
7670204,,"2 - Chaussée de Mons",,50.821734,4.294287,,,2,4
8681,,"BIZET",,50.824934,4.297078,,,0,5
8682,,"BIZET",,50.825167,4.297644,,,0,5
7680105,,"1 - Place Bizet",,50.825215,4.297873,,,2,5
8691,,"VEEWEYDE",,50.829391,4.300578,,,0,6
8692,,"VEEWEYDE",,50.829611,4.300732,,,0,6
7690106,,"1 - Avenue Gounod",,50.830188,4.300846,,,2,6
7690206,,"2 - Place Verdi",,50.828345,4.299500,,,2,6
8701,,"SAINT-GUIDON",,50.834649,4.305052,,,0,7
8702,,"SAINT-GUIDON",,50.834928,4.305314,,,0,7
7700107,,"1 - Cours Saint-Guidon",,50.834830,4.305595,,,2,7
7700207,,"2 - Cours Saint-Guidon",,50.834848,4.306277,,,2,7
8711,,"AUMALE",,50.839462,4.312081,,,0,8
8712,,"AUMALE",,50.839675,4.312518,,,0,8
7710108,,"1 - Square E. Vander Bruggen",,50.839328,4.312645,,,2,8
7710208,,"2 - Place du Repos",,50.839930,4.312020,,,2,8
8721,,"JACQUES BREL",,50.843785,4.318032,,,0,9
8722,,"JACQUES BREL",,50.843982,4.318166,,,0,9
7720109,,"1 - Avenue Norbert Gille",,50.842845,4.317781,,,2,9
7720209,,"2 - Avenue Norbert Gille",,50.842512,4.317185,,,2,9
7720309,,"3 - Boulevard Jules Graindor",,50.845237,4.318389,,,2,9
7720409,,"4 - Boulevard Jules Graindor",,50.844652,4.318176,,,2,9
8731,,"GARE DE L'OUEST",,50.848584,4.320673,,,0,10
8732,,"GARE DE L'OUEST",,50.848979,4.321096,,,0,10
7730110,,"1 - Avenue Joseph Baeck",,50.848943,4.320479,,,2,10
7730510,,"5 - Rue Verheyden",,50.848609,4.320686,,,2,10
7730610,,"6 - Chaussée de Ninove",,50.848636,4.320433,,,2,10
8733,,"GARE DE L'OUEST",,50.848995,4.320946,,,0,10
8741,,"BEEKKANT",,50.853111,4.322763,,,0,11
8742,,"BEEKKANT",,50.853386,4.322974,,,0,11
7740111,,"1 - Rue Dubois-Thorn",,50.853644,4.322939,,,2,11
7740211,,"2 - Rue Alphonse Vandenpeereboom",,50.853312,4.324600,,,2,11
8743,,"BEEKKANT",,50.853428,4.322773,,,0,11
8744,,"BEEKKANT",,50.853350,4.323113,,,0,11
8753,,"OSSEGHEM",,50.857115,4.325218,,,0,52
7750152,,"1 - Chaussée de Gand",,50.857240,4.324938,,,2,52
7750252,,"2 - Avenue Mahatma Gandhi",,50.857402,4.324994,,,2,52
8754,,"OSSEGHEM",,50.856850,4.325246,,,0,52
8763,,"SIMONIS",,50.863645,4.330848,,,0,53
8764,,"SIMONIS",,50.863120,4.330479,,,0,53
8773,,"BELGICA",,50.868525,4.336850,,,0,60
8774,,"BELGICA",,50.868474,4.336964,,,0,60
7770160,,"1 - Boulevard Belgica",,50.867797,4.336051,,,2,60
7770260,,"2 - Boulevard Belgica",,50.867438,4.335469,,,2,60
8783,,"PANNENHUIS",,50.873666,4.343031,,,0,59
8784,,"PANNENHUIS",,50.873614,4.343137,,,0,59
7780159,,"1 - Rue Charles Demeer",,50.872815,4.342100,,,2,59
8793,,"BOCKSTAEL",,50.879149,4.347845,,,0,58
8794,,"BOCKSTAEL",,50.879152,4.347993,,,0,58
7790158,,"1 - Rue Léopold I",,50.877913,4.348491,,,2,58
7790258,,"2 - Place Emile Bockstael",,50.877787,4.347567,,,2,58
7790358,,"3 - Boulevard Emile Bockstael",,50.879477,4.347567,,,2,58
7790458,,"4 - Rue du Champ de la Couronne",,50.880205,4.347254,,,2,58
7790558,,"5 - Rue des Artistes",,50.880080,4.348007,,,2,58
8803,,"STUYVENBERGH",,50.885588,4.342629,,,0,57
8804,,"STUYVENBERGH",,50.885640,4.342738,,,0,57
7800157,,"1 - Boulevard de Smet de Naeyer",,50.886227,4.342306,,,2,57
7800257,,"4 - Avenue Houba-de Strooper",,50.885796,4.342178,,,2,57
7800357,,"3 - Boulevard de Smet de Naeyer",,50.886119,4.341496,,,2,57
7800457,,"2 - Avenue Houba-de Strooper",,50.886425,4.342135,,,2,57
8813,,"HOUBA-BRUGMANN",,50.889549,4.337629,,,0,56
8814,,"HOUBA-BRUGMANN",,50.889600,4.337736,,,0,56
7810156,,"1 - Avenue Houba-de Strooper",,50.889921,4.336803,,,2,56
7810256,,"2 - Rue du Heysel",,50.890415,4.337130,,,2,56
8823,,"HEYSEL",,50.897076,4.335408,,,0,55
8824,,"HEYSEL",,50.897198,4.335515,,,0,55
7820155,,"1 - Avenue Impératrice Charlotte",,50.896896,4.336514,,,2,55
7820255,,"2 - Avenue des Athlètes",,50.896915,4.337424,,,2,55
7820355,,"3 - Esplanade",,50.896699,4.336813,,,2,55
7820455,,"4 - Esplanade",,50.896888,4.337353,,,2,55
8825,,"HEYSEL",,50.897102,4.335430,,,0,
8833,,"ROI BAUDOUIN",,50.896371,4.328009,,,0,54
8834,,"ROI BAUDOUIN",,50.896460,4.327959,,,0,54
7830154,,"1 - Avenue Impératrice Charlotte",,50.896580,4.329137,,,2,54
7830254,,"2 - Avenue Houba de Strooper",,50.896444,4.328555,,,2,54
7830354,,"3 - Avenue des Citronniers",,50.896111,4.326707,,,2,54
9023B,,"RUE TRAVERSIERE",,50.854136,4.369269,,,0,
9025,,"WTC",,50.861751,4.356097,,,0,
9026,,"WTC",,50.861783,4.356277,,,0,
9047,,"STIENON",,50.889855,4.328816,,,0,
9051F,,"HEYSEL",,50.896804,4.337345,,,0,
9056F,,"HEYSEL",,50.896415,4.338161,,,0,
9059,,"HEILIGENBORRE",,50.789581,4.420431,,,0,
9060,,"QUETELET",,50.852550,4.369293,,,0,
9064,,"RUE TRAVERSIERE",,50.855234,4.368981,,,0,
9103,,"SQ. DU CENTENAIRE",,50.876241,4.317873,,,0,
9164,,"MARMOTTE",,50.836770,4.498038,,,0,
9169,,"VIER HUISKENS",,50.853235,4.501137,,,0,
9291,,"DAILLY",,50.852818,4.387149,,,0,
9292,,"SAINT-VINCENT",,50.880967,4.401719,,,0,
9296,,"DAILLY",,50.853165,4.386831,,,0,
9311,,"JULES BORDET",,50.870901,4.418774,,,0,
9551,,"RAVENSTEIN",,50.817458,4.483042,,,0,
9552,,"OPPEMSTRAAT",,50.825808,4.507526,,,0,
9553,,"BRUSSELSESTEENWEG",,50.822714,4.499484,,,0,
9556,,"TERVUREN STATION",,50.829596,4.513476,,,0,
9557,,"TERVUREN STATION",,50.829875,4.513420,,,0,
9561,,"VIER HUISKENS",,50.853434,4.500712,,,0,
9575,,"OPPEMSTRAAT",,50.825700,4.507124,,,0,
9577,,"BRUSSELSESTEENWEG",,50.822601,4.499049,,,0,
9578,,"RAVENSTEIN",,50.817529,4.482929,,,0,
9600B,,"BRUSSELS AIRPORT",,50.898149,4.481761,,,0,
9606,,"ENNEPETAL",,50.919556,4.406551,,,0,
9607,,"TWEE LEEUWENWEG",,50.916874,4.402265,,,0,
9608,,"VTM",,50.914188,4.398946,,,0,
9631,,"ENNEPETAL",,50.919385,4.408237,,,0,
9632,,"TWEE LEEUWENWEG",,50.916875,4.402106,,,0,
9634,,"VTM",,50.914170,4.397798,,,0,
9651,,"KERK RUISBROEK",,50.789937,4.298511,,,0,
9652,,"RUISBROEK CENTRUM",,50.786863,4.296658,,,0,
9654,,"KAPEL RUISBROEK",,50.781484,4.289118,,,0,
9655,,"VOETBALCLUB",,50.779679,4.286436,,,0,
9657,,"WATERBURY",,50.770704,4.278427,,,0,
9658,,"LOT STATION",,50.765858,4.273673,,,0,
9659,,"STATION LOT",,50.767033,4.275008,,,0,
9660,,"SPORTCENTRUM",,50.784025,4.292617,,,0,
9661,,"LAEKEBEEK",,50.774131,4.281374,,,0,
9677,,"WATERBURY",,50.771319,4.279084,,,0,
9679,,"VOETBALCLUB",,50.779512,4.286327,,,0,
9680,,"KAPEL RUISBROEK",,50.781303,4.288971,,,0,
9681,,"LAEKEBEEK",,50.774003,4.281352,,,0,
9682,,"RUISBROEK CENTRUM",,50.786366,4.296070,,,0,
9683,,"KERK RUISBROEK",,50.790324,4.299536,,,0,
9685,,"SPORTCENTRUM",,50.784229,4.293069,,,0,
9701,,"KERK MACHELEN",,50.912789,4.435476,,,0,
9702,,"RAEDEMAEKERS",,50.908114,4.431682,,,0,
9703,,"KASTEEL BEAULIEU",,50.902928,4.427401,,,0,
9725,,"KASTEEL BEAULIEU",,50.902827,4.427601,,,0,
9726,,"RAEDEMAEKERS",,50.907328,4.432775,,,0,
9727,,"PARKSTRAAT",,50.910196,4.439199,,,0,
9728,,"KONINGIN FABIOLA",,50.911397,4.439720,,,0,
9729,,"PELLENBERG",,50.914276,4.435643,,,0,
9753,,"BLOKKEN",,50.921767,4.428813,,,0,
9755,,"BICOQUE",,50.912118,4.418122,,,0,
9756,,"DIEGEMSTRAAT",,50.907677,4.414105,,,0,
9776,,"DIEGEMSTRAAT",,50.907073,4.414178,,,0,
9777,,"BICOQUE",,50.912115,4.418529,,,0,
9778,,"VIER FONTEINEN",,50.915595,4.421979,,,0,
9784B,,"VILVOORDE STATION",,50.924502,4.431920,,,0,
9851,,"LENNEKE MARE",,50.856374,4.450134,,,0,
9853,,"HOF TER MUSSCHEN",,50.854452,4.447756,,,0,
9876,,"LENNEKE MARE",,50.856481,4.450342,,,0,
9946,,"HAREN",,50.893058,4.422934,,,0,
9952G,,"FLAGEY",,50.826431,4.372295,,,0,
9959F,,"CHURCHILL",,50.811688,4.354123,,,0,
9963F,,"CHURCHILL",,50.811841,4.354222,,,0,
9969F,,"CHURCHILL",,50.811985,4.353655,,,0,
9972F,,"DIEWEG",,50.796526,4.348173,,,0,
9986F,,"CHURCHILL",,50.812075,4.353740,,,0,
9996,,"MONTGOMERY",,50.837483,4.406117,,,0,
67,,"ALBERT",,50.821090,4.343888,,,1,
31,,"ALMA",,50.849881,4.453149,,,1,
63,,"ANNEESSENS",,50.844184,4.345254,,,1,
18,,"ARTS-LOI",,50.845333,4.369620,,,1,
8,,"AUMALE",,50.839675,4.312518,,,1,
26,,"BEAULIEU",,50.815050,4.409977,,,1,
11,,"BEEKKANT",,50.853386,4.322974,,,1,
60,,"BELGICA",,50.868474,4.336964,,,1,
5,,"BIZET",,50.825167,4.297644,,,1,
58,,"BOCKSTAEL",,50.879152,4.347993,,,1,
70,,"BOILEAU",,50.832955,4.405187,,,1,
42,,"BOTANIQUE",,50.853990,4.365557,,,1,
62,,"BOURSE",,50.847772,4.348972,,,1,
3,,"CERIA",,50.816451,4.290203,,,1,
50,,"CLEMENCEAU",,50.840820,4.331202,,,1,
13,,"COMTE DE FLANDRE",,50.854705,4.340542,,,1,
30,,"CRAINHEM",,50.848796,4.458719,,,1,
15,,"DE BROUCKERE",,50.849821,4.352486,,,1,
51,,"DELACROIX",,50.845158,4.324324,,,1,
25,,"DELTA",,50.818202,4.404056,,,1,
27,,"DEMEY",,50.813192,4.421920,,,1,
68,,"DIAMANT",,50.848931,4.402428,,,1,
2,,"EDDY MERCKX",,50.816504,4.281547,,,1,
38,,"ELISABETH",,50.862859,4.331420,,,1,
1,,"ERASME",,50.815237,4.267327,,,1,
12,,"ETANGS NOIRS",,50.857125,4.333143,,,1,
16,,"GARE CENTRALE",,50.846349,4.358776,,,1,
10,,"GARE DE L'OUEST",,50.848979,4.321096,,,1,
49,,"GARE DU MIDI",,50.836270,4.338166,,,1,
61,,"GARE DU NORD",,50.860053,4.359662,,,1,
69,,"GEORGES HENRI",,50.843453,4.405598,,,1,
35,,"GRIBAUMONT",,50.842506,4.418286,,,1,
24,,"HANKAR",,50.820889,4.405382,,,1,
28,,"HERRMANN-DEBROUX",,50.812243,4.429236,,,1,
55,,"HEYSEL",,50.897198,4.335515,,,1,
66,,"HORTA",,50.825702,4.345490,,,1,
47,,"HOTEL DES MONNAIES",,50.833229,4.348571,,,1,
56,,"HOUBA-BRUGMANN",,50.889600,4.337736,,,1,
9,,"JACQUES BREL",,50.843982,4.318166,,,1,
36,,"JOSEPH.-CHARLOTTE",,50.840366,4.413792,,,1,
4,,"LA ROUE",,50.821263,4.294043,,,1,
64,,"LEMONNIER",,50.840084,4.341039,,,1,
46,,"LOUISE",,50.835061,4.354240,,,1,
43,,"MADOU",,50.849728,4.369174,,,1,
19,,"MAELBEEK",,50.843654,4.377588,,,1,
21,,"MERODE",,50.839363,4.398282,,,1,
37,,"MONTGOMERY",,50.837822,4.407364,,,1,
52,,"OSSEGHEM",,50.857115,4.325218,,,1,
59,,"PANNENHUIS",,50.873614,4.343137,,,1,
17,,"PARC",,50.845688,4.362979,,,1,
65,,"PARVIS ST-GILLES",,50.829721,4.346537,,,1,
23,,"PETILLON",,50.827461,4.403987,,,1,
48,,"PORTE DE HAL",,50.833941,4.343077,,,1,
45,,"PORTE DE NAMUR",,50.838022,4.361236,,,1,
39,,"RIBAUCOURT",,50.860406,4.339753,,,1,
41,,"ROGIER",,50.855412,4.358416,,,1,
54,,"ROI BAUDOUIN",,50.896460,4.327959,,,1,
33,,"ROODEBEEK",,50.847530,4.435656,,,1,
7,,"SAINT-GUIDON",,50.834928,4.305314,,,1,
14,,"SAINTE-CATHERINE",,50.851900,4.348012,,,1,
20,,"SCHUMAN",,50.842756,4.381829,,,1,
53,,"SIMONIS",,50.863645,4.330848,,,1,
29,,"STOCKEL",,50.841872,4.464541,,,1,
57,,"STUYVENBERGH",,50.885640,4.342738,,,1,
22,,"THIEFFRY",,50.833128,4.401864,,,1,
34,,"TOMBERG",,50.844316,4.425819,,,1,
44,,"TRONE",,50.840792,4.366343,,,1,
32,,"VANDERVELDE",,50.847387,4.446705,,,1,
6,,"VEEWEYDE",,50.829611,4.300732,,,1,
40,,"YSER",,50.857226,4.351501,,,1,
