regionid,geom
27,0103000020110F00000100000029000000AE8D803A546E1D4123630CC3D433594108419CCC456E1D4151DC964DC9335941550FE4DD1A6E1D41F9985C20BE3359418EBCF87CD46D1D419D8BD181B33359414B307D65746D1D41EE3AE6B4A9335941A2F729F5FC6C1D4184CC61F7A0335941F810E31C716C1D41F9985C80993359410B062E4ED46B1D4135E0E47E933359414B307D652A6B1D41092BD6188F335941CBFAD891776A1D41EDA7EA698C335941AE8D803AC0691D4123630C838B335941912028E308691D41EDA7EA698C33594111EB830F56681D41092BD6188F3359415115D326AC671D4135E0E47E93335941640A1E580F671D41F9985C8099335941BA23D77F83661D4184CC61F7A033594111EB830F0C661D41EE3AE6B4A9335941CE5E08F8AB651D419D8BD181B3335941070C1D9765651D41F9985C20BE33594154DA64A83A651D4151DC964DC9335941AE8D803A2C651D4123630CC3D433594154DA64A83A651D41F5E98138E0335941070C1D9765651D414D2DBC65EB335941CE5E08F8AB651D41A93A4704F633594111EB830F0C661D41588B32D1FF335941BA23D77F83661D41C2F9B68E08345941640A1E580F671D414D2DBC05103459415115D326AC671D4111E633071634594111EB830F56681D413D9B426D1A345941912028E308691D41591E2E1C1D345941AE8D803AC0691D4123630C031E345941CBFAD891776A1D41591E2E1C1D3459414B307D652A6B1D413D9B426D1A3459410B062E4ED46B1D4111E6330716345941F810E31C716C1D414D2DBC0510345941A2F729F5FC6C1D41C2F9B68E083459414B307D65746D1D41588B32D1FF3359418EBCF87CD46D1D41A93A4704F6335941550FE4DD1A6E1D414D2DBC65EB33594108419CCC456E1D41F5E98138E0335941AE8D803A546E1D4123630CC3D4335941
28,0103000020110F000001000000310000001658E20E36D81D411780DE8280275941709666D732D81D4142A29F717D275941AD5D0A3F29D81D410353D06D7A275941A81AD56F19D81D41E346A58477275941248206AF03D81D411780DEC274275941563DE75BE8D71D4166758F34722759416D8C27EEC7D71D41D22CEAE46F2759412E03D3F3A2D71D41C3310EDE6D2759411658E20E7AD71D41763DDC286C27594158EB75F24DD71D41EE53CFCC6A2759415629C55F1FD71D41BEFFDBCF692759416835D022EFD61D41313C5636692759411658E20EBED61D411780DE0269275941C47AF4FA8CD61D41313C563669275941D686FFBD5CD61D41BEFFDBCF69275941D4C44E2B2ED61D41EE53CFCC6A2759411658E20E02D61D41763DDC286C275941FEACF129D9D51D41C3310EDE6D275941BF239D2FB4D51D41D22CEAE46F275941D672DDC193D51D4166758F3472275941082EBE6E78D51D411780DEC2742759418495EFAD62D51D41E346A584772759417F52BADE52D51D410353D06D7A275941BC195E4649D51D4142A29F717D2759411658E20E46D51D411780DE8280275941BC195E4649D51D41EC5D1D94832759417F52BADE52D51D412BADEC97862759418495EFAD62D51D414BB9178189275941082EBE6E78D51D411780DE428C275941D672DDC193D51D41C88A2DD18E275941BF239D2FB4D51D415CD3D22091275941FEACF129D9D51D416BCEAE27932759411658E20E02D61D41B8C2E0DC94275941D4C44E2B2ED61D4140ACED3896275941D686FFBD5CD61D417000E13597275941C47AF4FA8CD61D41FDC366CF972759411658E20EBED61D411780DE02982759416835D022EFD61D41FDC366CF972759415629C55F1FD71D417000E1359727594158EB75F24DD71D4140ACED38962759411658E20E7AD71D41B8C2E0DC942759412E03D3F3A2D71D416BCEAE27932759416D8C27EEC7D71D415CD3D22091275941563DE75BE8D71D41C88A2DD18E275941248206AF03D81D411780DE428C275941A81AD56F19D81D414BB9178189275941AD5D0A3F29D81D412BADEC9786275941709666D732D81D41EC5D1D94832759411658E20E36D81D411780DE8280275941
29,0103000020110F000001000000350000008D0FC46E80E01C41431154039F2059417D1FCF996CE01C41C47292858A2059414AE0F86431E01C41A2884F5476205941E7A546ADCFDF1C41E377ECBA62205941F67181DF48DF1C41DF709302502059414230E4F29EDE1C416B8E26713E2059419B20C561D4DD1C410EF53A482E205941D9D25520ECDC1C41320024C41F205941063D9C91E9DB1C41380F121B13205941C715CE7AD0DA1C411C3B487C0820594194A53DF5A4D91C41DDE76B0F002059419E990C5F6BD81C4137C4F0F3F91F59417EF7DD4A28D71C414460A340F61F59418D0FC46EE0D51C4143115403F51F59419C27AA9298D41C414460A340F61F59417C857B7E55D31C4137C4F0F3F91F594186794AE81BD21C41DDE76B0F002059415309BA62F0D01C411C3B487C0820594114E2EB4BD7CF1C41380F121B13205941414C32BDD4CE1C41320024C41F2059417FFEC27BECCD1C410EF53A482E205941D8EEA3EA21CD1C416B8E26713E20594124AD06FE77CC1C41DF7093025020594133794130F1CB1C41E377ECBA62205941D03E8F788FCB1C41A2884F54762059419DFFB84354CB1C41C47292858A2059418D0FC46E40CB1C41431154039F2059419DFFB84354CB1C41C2AF1581B3205941D03E8F788FCB1C41E49958B2C720594133794130F1CB1C41A3AABB4BDB20594124AD06FE77CC1C41A7B11404EE205941D8EEA3EA21CD1C411B948195FF2059417FFEC27BECCD1C41782D6DBE0F215941414C32BDD4CE1C41542284421E21594114E2EB4BD7CF1C414E1396EB2A2159415309BA62F0D01C416AE75F8A3521594186794AE81BD21C41A93A3CF73D2159417C857B7E55D31C414F5EB712442159419C27AA9298D41C4142C204C6472159418D0FC46EE0D51C4143115403492159417EF7DD4A28D71C4142C204C6472159419E990C5F6BD81C414F5EB7124421594194A53DF5A4D91C41A93A3CF73D215941C715CE7AD0DA1C416AE75F8A35215941063D9C91E9DB1C414E1396EB2A215941D9D25520ECDC1C41542284421E2159419B20C561D4DD1C41782D6DBE0F2159414230E4F29EDE1C411B948195FF205941F67181DF48DF1C41A7B11404EE205941E7A546ADCFDF1C41A3AABB4BDB2059414AE0F86431E01C41E49958B2C72059417D1FCF996CE01C41C2AF1581B32059418D0FC46E80E01C41431154039F205941
30,0103000020110F0000010000004D00000035940A406B5A1E41BC5562DC2828594158A7B0716A5A1E41DF8390A42728594189BB0B08685A1E4194FCDF6E262859411CEA5307645A1E41DB506E3D25285941182A89765E5A1E4111A55112242859419312675F575A1E41E00A95EF2228594186D553CE4E5A1E4186EE34D721285941FA904AD2445A1E41BD9D1BCB20285941671CC17C395A1E4150EE1DCD1F2859411E8089E12C5A1E413D0AF8DE1E285941204CAF161F5A1E41FD664A021E285941FB0A5134105A1E4139ED96381D28594128147654005A1E41F0553E831C2859419107E192EF591E41A7C17DE31B285941EF41DF0CDE591E41D68D6C5A1B285941DF9E15E1CB591E415E6CFAE81A28594144E24A2FB9591E415EC0ED8F1A285941B1263018A6591E414743E24F1A28594103B227BD92591E418AF447291A28594135940A407F591E41BC55621C1A2859416776EDC26B591E418AF447291A285941B901E56758591E414743E24F1A2859412646CA5045591E415EC0ED8F1A2859418B89FF9E32591E415E6CFAE81A2859417BE6357320591E41D68D6C5A1B285941D92034ED0E591E41A7C17DE31B28594142149F2BFE581E41F0553E831C2859416F1DC44BEE581E4139ED96381D2859414ADC6569DF581E41FD664A021E2859414CA88B9ED1581E413D0AF8DE1E285941030C5403C5581E4150EE1DCD1F2859417097CAADB9581E41BD9D1BCB20285941E452C1B1AF581E4186EE34D721285941D715AE20A7581E41E00A95EF2228594152FE8B09A0581E4111A55112242859414E3EC1789A581E41DB506E3D25285941E16C097896581E4194FCDF6E262859411281640E94581E41DF8390A42728594135940A4093581E41BC5562DC282859411281640E94581E41992734142A285941E16C097896581E41E4AEE4492B2859414E3EC1789A581E419D5A567B2C28594152FE8B09A0581E41670673A62D285941D715AE20A7581E4198A02FC92E285941E452C1B1AF581E41F2BC8FE12F2859417097CAADB9581E41BB0DA9ED30285941030C5403C5581E4128BDA6EB312859414CA88B9ED1581E413BA1CCD9322859414ADC6569DF581E417B447AB6332859416F1DC44BEE581E413FBE2D803428594142149F2BFE581E418855863535285941D92034ED0E591E41D1E946D5352859417BE6357320591E41A21D585E362859418B89FF9E32591E411A3FCACF362859412646CA5045591E411AEBD62837285941B901E56758591E413168E268372859416776EDC26B591E41EEB67C8F3728594135940A407F591E41BC55629C3728594103B227BD92591E41EEB67C8F37285941B1263018A6591E413168E2683728594144E24A2FB9591E411AEBD62837285941DF9E15E1CB591E411A3FCACF36285941EF41DF0CDE591E41A21D585E362859419107E192EF591E41D1E946D53528594128147654005A1E418855863535285941FB0A5134105A1E413FBE2D8034285941204CAF161F5A1E417B447AB6332859411E8089E12C5A1E413BA1CCD932285941671CC17C395A1E4128BDA6EB31285941FA904AD2445A1E41BB0DA9ED3028594186D553CE4E5A1E41F2BC8FE12F2859419312675F575A1E4198A02FC92E285941182A89765E5A1E41670673A62D2859411CEA5307645A1E419D5A567B2C28594189BB0B08685A1E41E4AEE4492B28594158A7B0716A5A1E41992734142A28594135940A406B5A1E41BC5562DC28285941
31,0103000020110F00000100000009000000CEB02C82FA781D41FD84A167581F59415F503A18BA761D4104AB406E011F5941CEB02C824A711D41FD84A167DD1E59413D111FECDA6B1D4104AB406E011F5941CEB02C829A691D41FD84A167581F59413D111FECDA6B1D41F65E0261AF1F5941CEB02C824A711D41FD84A167D31F59415F503A18BA761D41F65E0261AF1F5941CEB02C82FA781D41FD84A167581F5941
32,0103000020110F00000100000025000000F8D6A78E1A1D1E4141297954762A59418583F6CAEA1C1E41C17D4635542A594102CB6AF35C1C1E4171F37D1F332A5941DB825357751B1E4141297914142A5941091340003B1A1E414874AF05F82959418726437BB7181E4180A55FCDDF295941F8D6A78EF6161E41836EEE27CC295941F6335BDE05151E4100FA2CAEBD295941F18ED281F4121E41783EB4D0B4295941F8D6A78ED2101E41412979D4B1295941FF1E7D9BB00E1E41783EB4D0B4295941FA79F43E9F0C1E4100FA2CAEBD295941F8D6A78EAE0A1E41836EEE27CC29594169870CA2ED081E4180A55FCDDF295941E79A0F1D6A071E414874AF05F8295941152BFCC52F061E4141297914142A5941EEE2E42948051E4171F37D1F332A59416B2A5952BA041E41C17D4635542A5941F8D6A78E8A041E4141297954762A59416B2A5952BA041E41C1D4AB73982A5941EEE2E42948051E41115F7489B92A5941152BFCC52F061E4141297994D82A5941E79A0F1D6A071E413ADE42A3F42A594169870CA2ED081E4102AD92DB0C2B5941F8D6A78EAE0A1E41FFE30381202B5941FA79F43E9F0C1E418258C5FA2E2B5941FF1E7D9BB00E1E410A143ED8372B5941F8D6A78ED2101E41412979D43A2B5941F18ED281F4121E410A143ED8372B5941F6335BDE05151E418258C5FA2E2B5941F8D6A78EF6161E41FFE30381202B59418726437BB7181E4102AD92DB0C2B5941091340003B1A1E413ADE42A3F42A5941DB825357751B1E4141297994D82A594102CB6AF35C1C1E41115F7489B92A59418583F6CAEA1C1E41C1D4AB73982A5941F8D6A78E1A1D1E4141297954762A5941
33,0103000020110F0000010000005D000000D0269A807C481D4194B68C9318265941105AED9275481D4110867CE60B26594153FE2BD260481D41199C8D48FF2559413F541B573E481D412330CFC8F2255941C241E34A0E481D41FA702C76E62559418732DDE6D0471D4138B65A5FDA2559415DA44F7486471D4103F2C792CE25594142B1164C2F471D41F677891EC32559417CFF39D6CB461D41E12D4B10B8255941519670895C461D41533A3F75AD255941982B93EAE1451D4179440E5AA32559414593FD8B5C451D411E58C8CA99255941290EE00CCD441D41CD7FD6D2902559417B48811834441D414726ED7C88255941DEEA716592431D419C4FFFD280255941F8B1B2B4E8421D4109B932DE79255941AA10CED037421D41EDEDD4A673255941E16FE68C80411D41BB5E51346E255941882CBAC3C3401D41D985288D6925594176809E5602401D41E524E8B665255941E48D722C3D3F1D41BDA324B66225594184CE8B30753E1D411C99738E60255941172F9D51AB3D1D41608367425F255941D0269A80E03C1D4194B68CD35E255941891E97AF153C1D41608367425F2559411C7FA8D04B3B1D411C99738E60255941BCBFC1D4833A1D41BDA324B6622559412ACD95AABE391D41E524E8B66525594118217A3DFD381D41D985288D69255941BFDD4D7440381D41BB5E51346E255941F63C663089371D41EDEDD4A673255941A89B814CD8361D4109B932DE79255941C262C29B2E361D419C4FFFD2802559412505B3E88C351D414726ED7C88255941773F54F4F3341D41CD7FD6D2902559415BBA367564341D411E58C8CA992559410822A116DF331D4179440E5AA32559414FB7C37764331D41533A3F75AD255941244EFA2AF5321D41E12D4B10B82559415E9C1DB591321D41F677891EC325594143A9E48C3A321D4103F2C792CE255941191B571AF0311D4138B65A5FDA255941DE0B51B6B2311D41FA702C76E625594161F918AA82311D412330CFC8F22559414D4F082F60311D41199C8D48FF25594190F3466E4B311D4110867CE60B265941D0269A8044311D4194B68C931826594190F3466E4B311D4118E79C40252659414D4F082F60311D410FD18BDE3126594161F918AA82311D41053D4A5E3E265941DE0B51B6B2311D412EFCECB04A265941191B571AF0311D41F0B6BEC75626594143A9E48C3A321D41257B5194622659415E9C1DB591321D4132F58F086E265941244EFA2AF5321D41473FCE16792659414FB7C37764331D41D532DAB1832659410822A116DF331D41AF280BCD8D2659415BBA367564341D410A15515C97265941773F54F4F3341D415BED4254A02659412505B3E88C351D41E1462CAAA8265941C262C29B2E361D418C1D1A54B0265941A89B814CD8361D411FB4E648B7265941F63C663089371D413B7F4480BD265941BFDD4D7440381D416D0EC8F2C226594118217A3DFD381D414FE7F099C72659412ACD95AABE391D4143483170CB265941BCBFC1D4833A1D416BC9F470CE2659411C7FA8D04B3B1D410CD4A598D0265941891E97AF153C1D41C8E9B1E4D1265941D0269A80E03C1D4194B68C53D2265941172F9D51AB3D1D41C8E9B1E4D126594184CE8B30753E1D410CD4A598D0265941E48D722C3D3F1D416BC9F470CE26594176809E5602401D4143483170CB265941882CBAC3C3401D414FE7F099C7265941E16FE68C80411D416D0EC8F2C2265941AA10CED037421D413B7F4480BD265941F8B1B2B4E8421D411FB4E648B7265941DEEA716592431D418C1D1A54B02659417B48811834441D41E1462CAAA8265941290EE00CCD441D415BED4254A02659414593FD8B5C451D410A15515C97265941982B93EAE1451D41AF280BCD8D265941519670895C461D41D532DAB1832659417CFF39D6CB461D41473FCE167926594142B1164C2F471D4132F58F086E2659415DA44F7486471D41257B5194622659418732DDE6D0471D41F0B6BEC756265941C241E34A0E481D412EFCECB04A2659413F541B573E481D41053D4A5E3E26594153FE2BD260481D410FD18BDE31265941105AED9275481D4118E79C4025265941D0269A807C481D4194B68C9318265941
34,0103000020110F00000100000039000000CFC40083663E1D41199CA0AB571C5941AA9BA3DD5E3E1D41E81C3F294F1C594102902906483E1D41509542C2461C5941A6B21B46223E1D41BCCBB7913E1C5941FFF80117EE3D1D412240FCB1361C5941CAFCDB20AC3D1D41094B693C2F1C5941AE2304385D3D1D410D820249281C5941B2FB835A023D1D41AB6828EE211C59419465E2AC9C3C1D412B6650401C1C5941D4D575762D3C1D4199E8C251171C59413F84461DB63B1D41D6886032131C5941A7CA8D21383B1D413CED6EEF0F1C59416531E118B53A1D41660F6E930D1C5941E7B718A92E3A1D41AB6EF6250C1C5941CFC40083A6391D41199CA0AB0B1C5941B7D1E85C1E391D41AB6EF6250C1C5941395820ED97381D41660F6E930D1C5941F7BE73E414381D413CED6EEF0F1C59415F05BBE896371D41D6886032131C5941CAB38B8F1F371D4199E8C251171C59410A241F59B0361D412B6650401C1C5941EC8D7DAB4A361D41AB6828EE211C5941F065FDCDEF351D410D820249281C5941D48C25E5A0351D41094B693C2F1C59419F90FFEE5E351D412240FCB1361C5941F8D6E5BF2A351D41BCCBB7913E1C59419CF9D7FF04351D41509542C2461C5941F4ED5D28EE341D41E81C3F294F1C5941CFC40083E6341D41199CA0AB571C5941F4ED5D28EE341D414A1B022E601C59419CF9D7FF04351D41E2A2FE94681C5941F8D6E5BF2A351D41766C89C5701C59419F90FFEE5E351D4110F844A5781C5941D48C25E5A0351D4129EDD71A801C5941F065FDCDEF351D4125B63E0E871C5941EC8D7DAB4A361D4187CF18698D1C59410A241F59B0361D4107D2F016931C5941CAB38B8F1F371D41994F7E05981C59415F05BBE896371D415CAFE0249C1C5941F7BE73E414381D41F64AD2679F1C5941395820ED97381D41CC28D3C3A11C5941B7D1E85C1E391D4187C94A31A31C5941CFC40083A6391D41199CA0ABA31C5941E7B718A92E3A1D4187C94A31A31C59416531E118B53A1D41CC28D3C3A11C5941A7CA8D21383B1D41F64AD2679F1C59413F84461DB63B1D415CAFE0249C1C5941D4D575762D3C1D41994F7E05981C59419465E2AC9C3C1D4107D2F016931C5941B2FB835A023D1D4187CF18698D1C5941AE2304385D3D1D4125B63E0E871C5941CAFCDB20AC3D1D4129EDD71A801C5941FFF80117EE3D1D4110F844A5781C5941A6B21B46223E1D41766C89C5701C594102902906483E1D41E2A2FE94681C5941AA9BA3DD5E3E1D414A1B022E601C5941CFC40083663E1D41199CA0AB571C5941
35,0103000020110F00000100000049000000AC0642A7D0611E416CA943E2932859411A4D2972C4611E41B8FDBB68822859413BCCA7EA9F611E41FC29401171285941E930E95763611E41FDB099FD5F2859415A7FF12F0F611E4154EC0D4F4F285941A024B716A4601E41F0391D263F2859414083E3DC22601E416CA943A22F2859415A693C7E8C5F1E4181A4BBE1202859415B88B91FE25E1E412C0A430113285941FFA9490D255E1E41372FE31B06285941B4FA4BB7565D1E415131BC4AFA2759415855C2AF785C1E414103D4A4EF275941AC0642A78C5B1E41A391E93EE62759416FFEA869945A1E418D574C2BDE27594134D89DDA91591E41E1B1B879D7275941968DE1F186581E41C8363937D2275941ABFD79B775571E41134D0D6ECE275941F1C1BC3F60561E4105359525CC275941AC0642A748551E416CA94362CB275941674BC70E31541E4105359525CC275941AD0F0A971B531E41134D0D6ECE275941C27FA25C0A521E41C8363937D22759412435E673FF501E41E1B1B879D7275941E90EDBE4FC4F1E418D574C2BDE275941AC0642A7044F1E41A391E93EE627594100B8C19E184E1E414103D4A4EF275941A41238973A4D1E415131BC4AFA27594159633A416C4C1E41372FE31B06285941FD84CA2EAF4B1E412C0A430113285941FEA347D0044B1E4181A4BBE120285941188AA0716E4A1E416CA943A22F285941B8E8CC37ED491E41F0391D263F285941FE8D921E82491E4154EC0D4F4F2859416FDC9AF62D491E41FDB099FD5F2859411D41DC63F1481E41FC294011712859413EC05ADCCC481E41B8FDBB6882285941AC0642A7C0481E416CA943E2932859413EC05ADCCC481E412055CB5BA52859411D41DC63F1481E41DC2847B3B62859416FDC9AF62D491E41DBA1EDC6C7285941FE8D921E82491E4184667975D8285941B8E8CC37ED491E41E8186A9EE8285941188AA0716E4A1E416CA94322F8285941FEA347D0044B1E4157AECBE206295941FD84CA2EAF4B1E41AC4844C31429594159633A416C4C1E41A123A4A821295941A41238973A4D1E418721CB792D29594100B8C19E184E1E41974FB31F38295941AC0642A7044F1E4135C19D8541295941E90EDBE4FC4F1E414BFB3A99492959412435E673FF501E41F7A0CE4A50295941C27FA25C0A521E41101C4E8D55295941AD0F0A971B531E41C5057A5659295941674BC70E31541E41D31DF29E5B295941AC0642A748551E416CA943625C295941F1C1BC3F60561E41D31DF29E5B295941ABFD79B775571E41C5057A5659295941968DE1F186581E41101C4E8D5529594134D89DDA91591E41F7A0CE4A502959416FFEA869945A1E414BFB3A9949295941AC0642A78C5B1E4135C19D85412959415855C2AF785C1E41974FB31F38295941B4FA4BB7565D1E418721CB792D295941FFA9490D255E1E41A123A4A8212959415B88B91FE25E1E41AC4844C3142959415A693C7E8C5F1E4157AECBE2062959414083E3DC22601E416CA94322F8285941A024B716A4601E41E8186A9EE82859415A7FF12F0F611E4184667975D8285941E930E95763611E41DBA1EDC6C72859413BCCA7EA9F611E41DC2847B3B62859411A4D2972C4611E412055CB5BA5285941AC0642A7D0611E416CA943E293285941
36,0103000020110F00000100000035000000582747CC47221D41274E3787AB2259416FA414912B221D416045BA5B8E225941D2A4E048D7211D41E7CA219D71225941BB574C2E4C211D4149ECBBB655225941C60AA0488C201D410FA3AF103B22594139A738649A1F1D415806780E22225941D97815087A1E1D41C7EC700D0B2259415A3DAD682F1D1D410F697A63F62159414FA43B58BF1B1D412936B85DE4215941DED8C1342F1A1D41F0BF713FD52159413145FDD384181D4121FB1641C9215941525B9F6DC6161D414FB66D8FC0215941C7B31784FA141D415676EA4ABB215941582747CC27131D41274E3787B9215941E99A761455111D415676EA4ABB2159415EF3EE2A890F1D414FB66D8FC02159417F0991C4CA0D1D4121FB1641C9215941D275CC63200C1D41F0BF713FD521594161AA5240900A1D412936B85DE42159415611E12F20091D410F697A63F6215941D7D57890D5071D41C7EC700D0B22594177A75534B5061D415806780E22225941EA43EE4FC3051D410FA3AF103B225941F5F6416A03051D4149ECBBB655225941DEA9AD4F78041D41E7CA219D7122594141AA790724041D416045BA5B8E225941582747CC07041D41274E3787AB22594141AA790724041D41EE56B4B2C8225941DEA9AD4F78041D4167D14C71E5225941F5F6416A03051D4105B0B25701235941EA43EE4FC3051D413FF9BEFD1B23594177A75534B5061D41F695F6FF34235941D7D57890D5071D4187AFFD004C2359415611E12F20091D413F33F4AA6023594161AA5240900A1D412566B6B072235941D275CC63200C1D415EDCFCCE812359417F0991C4CA0D1D412DA157CD8D2359415EF3EE2A890F1D41FFE5007F96235941E99A761455111D41F82584C39B235941582747CC27131D41274E37879D235941C7B31784FA141D41F82584C39B235941525B9F6DC6161D41FFE5007F962359413145FDD384181D412DA157CD8D235941DED8C1342F1A1D415EDCFCCE812359414FA43B58BF1B1D412566B6B0722359415A3DAD682F1D1D413F33F4AA60235941D97815087A1E1D4187AFFD004C23594139A738649A1F1D41F695F6FF34235941C60AA0488C201D413FF9BEFD1B235941BB574C2E4C211D4105B0B25701235941D2A4E048D7211D4167D14C71E52259416FA414912B221D41EE56B4B2C8225941582747CC47221D41274E3787AB225941
37,0103000020110F000001000000410000007C9AEAA92F101D417EA9C0C742335941D0937CD52D101D4189F1CE73403359411560B55C28101D41487A9A253E335941ED80124D1F101D411D5ED2E23B335941F4D6EABC12101D41A38D09B139335941558E37CB02101D41B311A995373359410AC2479FEF0F1D41AFB4E2953533594116925F68D90F1D410134A4B633335941A39B435DC00F1D416C198BFC3133594148F2B1BBA40F1D41045AD96B3033594173E7C9C7860F1D4105D76A082F335941251764CB660F1D4140DAABD52D33594129585C15450F1D41B6A590D62C3359419050CFF8210F1D41172B8E0D2C335941D68D4DCCFD0E1D4124FD937C2B335941CA1906E9D80E1D41E98907252B3359417C9AEAA9B30E1D417EA9C0072B3359412E1BCF6A8E0E1D41E98907252B33594122A78787690E1D4124FD937C2B33594168E4055B450E1D41172B8E0D2C335941CFDC783E220E1D41B6A590D62C335941D31D7188000E1D4140DAABD52D335941854D0B8CE00D1D4105D76A082F335941B0422398C20D1D41045AD96B30335941559991F6A60D1D416C198BFC31335941E2A275EB8D0D1D410134A4B633335941EE728DB4770D1D41AFB4E29535335941A3A69D88640D1D41B311A99537335941045EEA96540D1D41A38D09B1393359410BB4C206480D1D411D5ED2E23B335941E3D41FF73E0D1D41487A9A253E33594128A1587E390D1D4189F1CE73403359417C9AEAA9370D1D417EA9C0C74233594128A1587E390D1D417361B21B45335941E3D41FF73E0D1D41B4D8E669473359410BB4C206480D1D41DFF4AEAC49335941045EEA96540D1D4159C577DE4B335941A3A69D88640D1D414941D8F94D335941EE728DB4770D1D414D9E9EF94F335941E2A275EB8D0D1D41FB1EDDD851335941559991F6A60D1D419039F69253335941B0422398C20D1D41F8F8A72355335941854D0B8CE00D1D41F77B168756335941D31D7188000E1D41BC78D5B957335941CFDC783E220E1D4146ADF0B85833594168E4055B450E1D41E527F3815933594122A78787690E1D41D855ED125A3359412E1BCF6A8E0E1D4113C9796A5A3359417C9AEAA9B30E1D417EA9C0875A335941CA1906E9D80E1D4113C9796A5A335941D68D4DCCFD0E1D41D855ED125A3359419050CFF8210F1D41E527F3815933594129585C15450F1D4146ADF0B858335941251764CB660F1D41BC78D5B95733594173E7C9C7860F1D41F77B16875633594148F2B1BBA40F1D41F8F8A72355335941A39B435DC00F1D419039F6925333594116925F68D90F1D41FB1EDDD8513359410AC2479FEF0F1D414D9E9EF94F335941558E37CB02101D414941D8F94D335941F4D6EABC12101D4159C577DE4B335941ED80124D1F101D41DFF4AEAC493359411560B55C28101D41B4D8E66947335941D0937CD52D101D417361B21B453359417C9AEAA92F101D417EA9C0C742335941
38,0103000020110F0000010000004500000068D823F097761D4146550814252B59412BB7AE6A8E761D41D6E4F134182B594132FB1AEF71761D41E842F8710B2B59414F309EBB42761D416ED7FAE6FE2A594167E74F3701761D4159C35EAFF22A5941908C48F1AD751D41340BD3E5E62A594125DE689F49751D417F4F16A4DB2A59415FAFCC1CD5741D411992BE02D12A5941135AEC6751741D4180830319C72A5941CDF470A0BF731D412BCD8BFCBD2A5941330BC00421731D41D7C73DC1B52A5941DE3444EF76721D41EA041479AE2A59418D7978D3C2711D41040AF633A82A594131F7BC3A06711D41569495FFA22A5941E3B5FBC042701D41C8AF50E79E2A594149FE24117A6F1D4119E318F49B2A594166DF8AE1AD6E1D415AA75F2C9A2A594168D823F0DF6D1D4146550894992A59416AD1BCFE116D1D415AA75F2C9A2A594187B222CF456C1D4119E318F49B2A5941EDFA4B1F7D6B1D41C8AF50E79E2A59419FB98AA5B96A1D41569495FFA22A59414337CF0CFD691D41040AF633A82A5941F27B03F148691D41EA041479AE2A59419DA587DB9E681D41D7C73DC1B52A594103BCD63F00681D412BCD8BFCBD2A5941BD565B786E671D4180830319C72A594171017BC3EA661D411992BE02D12A5941ABD2DE4076661D417F4F16A4DB2A59414024FFEE11661D41340BD3E5E62A594169C9F7A8BE651D4159C35EAFF22A59418180A9247D651D416ED7FAE6FE2A59419EB52CF14D651D41E842F8710B2B5941A5F9987531651D41D6E4F134182B594168D823F027651D4146550814252B5941A5F9987531651D41B6C51EF3312B59419EB52CF14D651D41A46718B63E2B59418180A9247D651D411ED315414B2B594169C9F7A8BE651D4133E7B178572B59414024FFEE11661D41589F3D42632B5941ABD2DE4076661D410D5BFA836E2B594171017BC3EA661D4173185225792B5941BD565B786E671D410C270D0F832B594103BCD63F00681D4161DD842B8C2B59419DA587DB9E681D41B5E2D266942B5941F27B03F148691D41A2A5FCAE9B2B59414337CF0CFD691D4188A01AF4A12B59419FB98AA5B96A1D4136167B28A72B5941EDFA4B1F7D6B1D41C4FABF40AB2B594187B222CF456C1D4173C7F733AE2B59416AD1BCFE116D1D413203B1FBAF2B594168D823F0DF6D1D4146550894B02B594166DF8AE1AD6E1D413203B1FBAF2B594149FE24117A6F1D4173C7F733AE2B5941E3B5FBC042701D41C4FABF40AB2B594131F7BC3A06711D4136167B28A72B59418D7978D3C2711D4188A01AF4A12B5941DE3444EF76721D41A2A5FCAE9B2B5941330BC00421731D41B5E2D266942B5941CDF470A0BF731D4161DD842B8C2B5941135AEC6751741D410C270D0F832B59415FAFCC1CD5741D4173185225792B594125DE689F49751D410D5BFA836E2B5941908C48F1AD751D41589F3D42632B594167E74F3701761D4133E7B178572B59414F309EBB42761D411ED315414B2B594132FB1AEF71761D41A46718B63E2B59412BB7AE6A8E761D41B6C51EF3312B594168D823F097761D4146550814252B5941
39,0103000020110F0000010000000900000043E8D91F691F1D4146944CEE262C5941B45AA7C0DD1A1D411FBD3F64772B594143E8D91FE50F1D4146944CAE2E2B5941D2750C7FEC041D411FBD3F64772B594143E8D91F61001D4146944CEE262C5941D2750C7FEC041D416D6B5978D62C594143E8D91FE50F1D4146944C2E1F2D5941B45AA7C0DD1A1D416D6B5978D62C594143E8D91F691F1D4146944CEE262C5941
40,0103000020110F0000010000000900000041B5BD1748791D41BD641449C22B5941D81C5247D5781D41441E1BF6B02B594141B5BD17C0771D41BD6414C9A92B5941AA4D29E8AA761D41441E1BF6B02B594141B5BD1738761D41BD641449C22B5941AA4D29E8AA761D4136AB0D9CD32B594141B5BD17C0771D41BD6414C9DA2B5941D81C5247D5781D4136AB0D9CD32B594141B5BD1748791D41BD641449C22B5941
